fy,vendor_key,wave_bill_id,source_row,invoice_date,vendor_raw,invoice_number,net_amount,tax_amount,account_code,amount,method,profile_id
FY2025,COSTCO,512,513,2024-12-04,Costco - Bill,,760.16,52.05,5016,12.10,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,512,513,2024-12-04,Costco - Bill,,760.16,52.05,5021,9.87,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,512,513,2024-12-04,Costco - Bill,,760.16,52.05,5031,1.60,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,512,513,2024-12-04,Costco - Bill,,760.16,52.05,5032,189.78,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,512,513,2024-12-04,Costco - Bill,,760.16,52.05,5033,3.95,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,512,513,2024-12-04,Costco - Bill,,760.16,52.05,5034,177.71,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,512,513,2024-12-04,Costco - Bill,,760.16,52.05,5035,10.36,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,512,513,2024-12-04,Costco - Bill,,760.16,52.05,5039,9.75,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,512,513,2024-12-04,Costco - Bill,,760.16,52.05,5099,77.12,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,512,513,2024-12-04,Costco - Bill,,760.16,52.05,5100,19.75,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,512,513,2024-12-04,Costco - Bill,,760.16,52.05,5205,6.17,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,512,513,2024-12-04,Costco - Bill,,760.16,52.05,9000,1.93,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,532,533,2024-12-13,Costco - Bill,,1991.39,160.64,2210,160.64,TAX_ITC,
FY2025,COSTCO,532,533,2024-12-13,Costco - Bill,,1991.39,160.64,5002,38.31,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,532,533,2024-12-13,Costco - Bill,,1991.39,160.64,5004,452.48,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,532,533,2024-12-13,Costco - Bill,,1991.39,160.64,5005,32.34,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,532,533,2024-12-13,Costco - Bill,,1991.39,160.64,5007,21.33,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,532,533,2024-12-13,Costco - Bill,,1991.39,160.64,5013,50.50,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,532,533,2024-12-13,Costco - Bill,,1991.39,160.64,5014,33.95,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,532,533,2024-12-13,Costco - Bill,,1991.39,160.64,5016,31.69,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,532,533,2024-12-13,Costco - Bill,,1991.39,160.64,5021,25.86,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,532,533,2024-12-13,Costco - Bill,,1991.39,160.64,5031,4.20,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,532,533,2024-12-13,Costco - Bill,,1991.39,160.64,5032,497.16,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,532,533,2024-12-13,Costco - Bill,,1991.39,160.64,5033,10.34,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,532,533,2024-12-13,Costco - Bill,,1991.39,160.64,5034,465.55,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,532,533,2024-12-13,Costco - Bill,,1991.39,160.64,5035,27.15,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,532,533,2024-12-13,Costco - Bill,,1991.39,160.64,5039,25.54,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,532,533,2024-12-13,Costco - Bill,,1991.39,160.64,5099,202.03,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,532,533,2024-12-13,Costco - Bill,,1991.39,160.64,5100,51.74,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,532,533,2024-12-13,Costco - Bill,,1991.39,160.64,5205,16.17,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,532,533,2024-12-13,Costco - Bill,,1991.39,160.64,9000,5.05,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,536,537,2024-12-17,Costco - Bill,,330.91,0.00,5002,6.37,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,536,537,2024-12-17,Costco - Bill,,330.91,0.00,5004,75.19,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,536,537,2024-12-17,Costco - Bill,,330.91,0.00,5005,5.37,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,536,537,2024-12-17,Costco - Bill,,330.91,0.00,5007,3.54,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,536,537,2024-12-17,Costco - Bill,,330.91,0.00,5013,8.39,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,536,537,2024-12-17,Costco - Bill,,330.91,0.00,5014,5.64,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,536,537,2024-12-17,Costco - Bill,,330.91,0.00,5016,5.27,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,536,537,2024-12-17,Costco - Bill,,330.91,0.00,5021,4.30,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,536,537,2024-12-17,Costco - Bill,,330.91,0.00,5031,0.70,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,536,537,2024-12-17,Costco - Bill,,330.91,0.00,5032,82.61,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,536,537,2024-12-17,Costco - Bill,,330.91,0.00,5033,1.72,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,536,537,2024-12-17,Costco - Bill,,330.91,0.00,5034,77.36,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,536,537,2024-12-17,Costco - Bill,,330.91,0.00,5035,4.51,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,536,537,2024-12-17,Costco - Bill,,330.91,0.00,5039,4.24,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,536,537,2024-12-17,Costco - Bill,,330.91,0.00,5099,33.57,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,536,537,2024-12-17,Costco - Bill,,330.91,0.00,5100,8.60,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,536,537,2024-12-17,Costco - Bill,,330.91,0.00,5205,2.69,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,536,537,2024-12-17,Costco - Bill,,330.91,0.00,9000,0.84,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,779,779,2024-12-20,Costco - Bill (Manual),COSTCO-MANUAL-2024-12-20,400.00,0.00,5002,0.00,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,779,779,2024-12-20,Costco - Bill (Manual),COSTCO-MANUAL-2024-12-20,400.00,0.00,5004,0.00,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,779,779,2024-12-20,Costco - Bill (Manual),COSTCO-MANUAL-2024-12-20,400.00,0.00,5005,0.00,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,779,779,2024-12-20,Costco - Bill (Manual),COSTCO-MANUAL-2024-12-20,400.00,0.00,5007,0.00,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,779,779,2024-12-20,Costco - Bill (Manual),COSTCO-MANUAL-2024-12-20,400.00,0.00,5013,0.00,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,779,779,2024-12-20,Costco - Bill (Manual),COSTCO-MANUAL-2024-12-20,400.00,0.00,5014,0.00,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,779,779,2024-12-20,Costco - Bill (Manual),COSTCO-MANUAL-2024-12-20,400.00,0.00,5016,0.00,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,779,779,2024-12-20,Costco - Bill (Manual),COSTCO-MANUAL-2024-12-20,400.00,0.00,5021,0.00,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,779,779,2024-12-20,Costco - Bill (Manual),COSTCO-MANUAL-2024-12-20,400.00,0.00,5031,0.00,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,779,779,2024-12-20,Costco - Bill (Manual),COSTCO-MANUAL-2024-12-20,400.00,0.00,5032,0.00,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,779,779,2024-12-20,Costco - Bill (Manual),COSTCO-MANUAL-2024-12-20,400.00,0.00,5033,0.00,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,779,779,2024-12-20,Costco - Bill (Manual),COSTCO-MANUAL-2024-12-20,400.00,0.00,5034,0.00,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,779,779,2024-12-20,Costco - Bill (Manual),COSTCO-MANUAL-2024-12-20,400.00,0.00,5035,0.00,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,779,779,2024-12-20,Costco - Bill (Manual),COSTCO-MANUAL-2024-12-20,400.00,0.00,5039,0.00,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,779,779,2024-12-20,Costco - Bill (Manual),COSTCO-MANUAL-2024-12-20,400.00,0.00,5099,0.00,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,779,779,2024-12-20,Costco - Bill (Manual),COSTCO-MANUAL-2024-12-20,400.00,0.00,5100,0.00,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,779,779,2024-12-20,Costco - Bill (Manual),COSTCO-MANUAL-2024-12-20,400.00,0.00,5205,0.00,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,779,779,2024-12-20,Costco - Bill (Manual),COSTCO-MANUAL-2024-12-20,400.00,0.00,9000,0.00,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,558,559,2025-01-09,Costco - Bill,,2377.09,38.38,2210,38.38,TAX_ITC,
FY2025,COSTCO,558,559,2025-01-09,Costco - Bill,,2377.09,38.38,5002,45.73,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,558,559,2025-01-09,Costco - Bill,,2377.09,38.38,5004,540.12,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,558,559,2025-01-09,Costco - Bill,,2377.09,38.38,5005,38.60,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,558,559,2025-01-09,Costco - Bill,,2377.09,38.38,5007,25.46,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,558,559,2025-01-09,Costco - Bill,,2377.09,38.38,5013,60.28,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,558,559,2025-01-09,Costco - Bill,,2377.09,38.38,5014,40.52,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,558,559,2025-01-09,Costco - Bill,,2377.09,38.38,5016,37.82,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,558,559,2025-01-09,Costco - Bill,,2377.09,38.38,5021,30.87,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,558,559,2025-01-09,Costco - Bill,,2377.09,38.38,5031,5.02,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,558,559,2025-01-09,Costco - Bill,,2377.09,38.38,5032,593.46,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,558,559,2025-01-09,Costco - Bill,,2377.09,38.38,5033,12.35,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,558,559,2025-01-09,Costco - Bill,,2377.09,38.38,5034,555.72,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,558,559,2025-01-09,Costco - Bill,,2377.09,38.38,5035,32.41,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,558,559,2025-01-09,Costco - Bill,,2377.09,38.38,5039,30.49,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,558,559,2025-01-09,Costco - Bill,,2377.09,38.38,5099,241.16,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,558,559,2025-01-09,Costco - Bill,,2377.09,38.38,5100,61.76,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,558,559,2025-01-09,Costco - Bill,,2377.09,38.38,5205,19.30,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,558,559,2025-01-09,Costco - Bill,,2377.09,38.38,9000,6.02,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,575,576,2025-01-17,Costco - Bill,,566.01,0.00,5002,10.89,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,575,576,2025-01-17,Costco - Bill,,566.01,0.00,5004,128.61,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,575,576,2025-01-17,Costco - Bill,,566.01,0.00,5005,9.19,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,575,576,2025-01-17,Costco - Bill,,566.01,0.00,5007,6.06,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,575,576,2025-01-17,Costco - Bill,,566.01,0.00,5013,14.35,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,575,576,2025-01-17,Costco - Bill,,566.01,0.00,5014,9.65,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,575,576,2025-01-17,Costco - Bill,,566.01,0.00,5016,9.01,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,575,576,2025-01-17,Costco - Bill,,566.01,0.00,5021,7.35,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,575,576,2025-01-17,Costco - Bill,,566.01,0.00,5031,1.19,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,575,576,2025-01-17,Costco - Bill,,566.01,0.00,5032,141.31,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,575,576,2025-01-17,Costco - Bill,,566.01,0.00,5033,2.94,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,575,576,2025-01-17,Costco - Bill,,566.01,0.00,5034,132.32,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,575,576,2025-01-17,Costco - Bill,,566.01,0.00,5035,7.72,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,575,576,2025-01-17,Costco - Bill,,566.01,0.00,5039,7.26,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,575,576,2025-01-17,Costco - Bill,,566.01,0.00,5099,57.42,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,575,576,2025-01-17,Costco - Bill,,566.01,0.00,5100,14.71,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,575,576,2025-01-17,Costco - Bill,,566.01,0.00,5205,4.60,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,575,576,2025-01-17,Costco - Bill,,566.01,0.00,9000,1.43,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,577,578,2025-01-17,Costco - Bill,,121.89,0.00,5002,2.34,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,577,578,2025-01-17,Costco - Bill,,121.89,0.00,5004,27.70,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,577,578,2025-01-17,Costco - Bill,,121.89,0.00,5005,1.98,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,577,578,2025-01-17,Costco - Bill,,121.89,0.00,5007,1.30,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,577,578,2025-01-17,Costco - Bill,,121.89,0.00,5013,3.09,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,577,578,2025-01-17,Costco - Bill,,121.89,0.00,5014,2.08,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,577,578,2025-01-17,Costco - Bill,,121.89,0.00,5016,1.94,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,577,578,2025-01-17,Costco - Bill,,121.89,0.00,5021,1.58,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,577,578,2025-01-17,Costco - Bill,,121.89,0.00,5031,0.26,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,577,578,2025-01-17,Costco - Bill,,121.89,0.00,5032,30.43,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,577,578,2025-01-17,Costco - Bill,,121.89,0.00,5033,0.63,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,577,578,2025-01-17,Costco - Bill,,121.89,0.00,5034,28.50,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,577,578,2025-01-17,Costco - Bill,,121.89,0.00,5035,1.66,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,577,578,2025-01-17,Costco - Bill,,121.89,0.00,5039,1.56,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,577,578,2025-01-17,Costco - Bill,,121.89,0.00,5099,12.37,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,577,578,2025-01-17,Costco - Bill,,121.89,0.00,5100,3.17,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,577,578,2025-01-17,Costco - Bill,,121.89,0.00,5205,0.99,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,577,578,2025-01-17,Costco - Bill,,121.89,0.00,9000,0.31,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,603,604,2025-02-05,Costco - Bill,,2287.28,27.06,2210,27.06,TAX_ITC,
FY2025,COSTCO,603,604,2025-02-05,Costco - Bill,,2287.28,27.06,5002,44.01,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,603,604,2025-02-05,Costco - Bill,,2287.28,27.06,5004,519.72,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,603,604,2025-02-05,Costco - Bill,,2287.28,27.06,5005,37.14,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,603,604,2025-02-05,Costco - Bill,,2287.28,27.06,5007,24.49,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,603,604,2025-02-05,Costco - Bill,,2287.28,27.06,5013,58.00,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,603,604,2025-02-05,Costco - Bill,,2287.28,27.06,5014,38.99,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,603,604,2025-02-05,Costco - Bill,,2287.28,27.06,5016,36.40,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,603,604,2025-02-05,Costco - Bill,,2287.28,27.06,5021,29.71,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,603,604,2025-02-05,Costco - Bill,,2287.28,27.06,5031,4.82,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,603,604,2025-02-05,Costco - Bill,,2287.28,27.06,5032,571.04,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,603,604,2025-02-05,Costco - Bill,,2287.28,27.06,5033,11.88,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,603,604,2025-02-05,Costco - Bill,,2287.28,27.06,5034,534.72,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,603,604,2025-02-05,Costco - Bill,,2287.28,27.06,5035,31.19,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,603,604,2025-02-05,Costco - Bill,,2287.28,27.06,5039,29.33,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,603,604,2025-02-05,Costco - Bill,,2287.28,27.06,5099,232.05,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,603,604,2025-02-05,Costco - Bill,,2287.28,27.06,5100,59.43,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,603,604,2025-02-05,Costco - Bill,,2287.28,27.06,5205,18.57,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,603,604,2025-02-05,Costco - Bill,,2287.28,27.06,9000,5.79,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,613,614,2025-02-12,Costco - Bill,,4323.77,67.48,2210,67.48,TAX_ITC,
FY2025,COSTCO,613,614,2025-02-12,Costco - Bill,,4323.77,67.48,5002,83.19,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,613,614,2025-02-12,Costco - Bill,,4323.77,67.48,5004,982.45,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,613,614,2025-02-12,Costco - Bill,,4323.77,67.48,5005,70.21,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,613,614,2025-02-12,Costco - Bill,,4323.77,67.48,5007,46.30,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,613,614,2025-02-12,Costco - Bill,,4323.77,67.48,5013,109.65,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,613,614,2025-02-12,Costco - Bill,,4323.77,67.48,5014,73.71,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,613,614,2025-02-12,Costco - Bill,,4323.77,67.48,5016,68.80,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,613,614,2025-02-12,Costco - Bill,,4323.77,67.48,5021,56.15,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,613,614,2025-02-12,Costco - Bill,,4323.77,67.48,5031,9.12,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,613,614,2025-02-12,Costco - Bill,,4323.77,67.48,5032,1079.46,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,613,614,2025-02-12,Costco - Bill,,4323.77,67.48,5033,22.46,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,613,614,2025-02-12,Costco - Bill,,4323.77,67.48,5034,1010.81,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,613,614,2025-02-12,Costco - Bill,,4323.77,67.48,5035,58.96,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,613,614,2025-02-12,Costco - Bill,,4323.77,67.48,5039,55.45,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,613,614,2025-02-12,Costco - Bill,,4323.77,67.48,5099,438.66,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,613,614,2025-02-12,Costco - Bill,,4323.77,67.48,5100,112.34,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,613,614,2025-02-12,Costco - Bill,,4323.77,67.48,5205,35.10,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,613,614,2025-02-12,Costco - Bill,,4323.77,67.48,9000,10.95,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,629,630,2025-02-25,Costco - Bill,,1808.48,149.72,2210,149.72,TAX_ITC,
FY2025,COSTCO,629,630,2025-02-25,Costco - Bill,,1808.48,149.72,5002,34.79,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,629,630,2025-02-25,Costco - Bill,,1808.48,149.72,5004,410.92,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,629,630,2025-02-25,Costco - Bill,,1808.48,149.72,5005,29.37,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,629,630,2025-02-25,Costco - Bill,,1808.48,149.72,5007,19.37,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,629,630,2025-02-25,Costco - Bill,,1808.48,149.72,5013,45.86,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,629,630,2025-02-25,Costco - Bill,,1808.48,149.72,5014,30.83,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,629,630,2025-02-25,Costco - Bill,,1808.48,149.72,5016,28.78,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,629,630,2025-02-25,Costco - Bill,,1808.48,149.72,5021,23.49,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,629,630,2025-02-25,Costco - Bill,,1808.48,149.72,5031,3.82,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,629,630,2025-02-25,Costco - Bill,,1808.48,149.72,5032,451.50,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,629,630,2025-02-25,Costco - Bill,,1808.48,149.72,5033,9.39,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,629,630,2025-02-25,Costco - Bill,,1808.48,149.72,5034,422.79,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,629,630,2025-02-25,Costco - Bill,,1808.48,149.72,5035,24.66,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,629,630,2025-02-25,Costco - Bill,,1808.48,149.72,5039,23.19,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,629,630,2025-02-25,Costco - Bill,,1808.48,149.72,5099,183.47,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,629,630,2025-02-25,Costco - Bill,,1808.48,149.72,5100,46.99,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,629,630,2025-02-25,Costco - Bill,,1808.48,149.72,5205,14.68,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,629,630,2025-02-25,Costco - Bill,,1808.48,149.72,9000,4.58,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,647,648,2025-03-09,Costco - Bill,,1760.87,109.04,2210,109.04,TAX_ITC,
FY2025,COSTCO,647,648,2025-03-09,Costco - Bill,,1760.87,109.04,5002,33.88,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,647,648,2025-03-09,Costco - Bill,,1760.87,109.04,5004,400.10,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,647,648,2025-03-09,Costco - Bill,,1760.87,109.04,5005,28.59,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,647,648,2025-03-09,Costco - Bill,,1760.87,109.04,5007,18.86,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,647,648,2025-03-09,Costco - Bill,,1760.87,109.04,5013,44.65,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,647,648,2025-03-09,Costco - Bill,,1760.87,109.04,5014,30.02,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,647,648,2025-03-09,Costco - Bill,,1760.87,109.04,5016,28.02,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,647,648,2025-03-09,Costco - Bill,,1760.87,109.04,5021,22.87,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,647,648,2025-03-09,Costco - Bill,,1760.87,109.04,5031,3.72,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,647,648,2025-03-09,Costco - Bill,,1760.87,109.04,5032,439.61,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,647,648,2025-03-09,Costco - Bill,,1760.87,109.04,5033,9.15,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,647,648,2025-03-09,Costco - Bill,,1760.87,109.04,5034,411.66,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,647,648,2025-03-09,Costco - Bill,,1760.87,109.04,5035,24.01,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,647,648,2025-03-09,Costco - Bill,,1760.87,109.04,5039,22.58,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,647,648,2025-03-09,Costco - Bill,,1760.87,109.04,5099,178.64,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,647,648,2025-03-09,Costco - Bill,,1760.87,109.04,5100,45.75,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,647,648,2025-03-09,Costco - Bill,,1760.87,109.04,5205,14.30,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,647,648,2025-03-09,Costco - Bill,,1760.87,109.04,9000,4.46,VENDOR_PROFILE_ESTIMATE,36
